,ticker,period,mktcap,tao1,tao2,vol
364,DG_DOLLAR GENERAL CORP NEW,1.0,nan,,,normalVol
365,DG_DOLLAR GENERAL CORP,1.0,nan,,,normalVol
366,DHI_D R HORTON INC,1.0,nan,,,normalVol
367,DHR_DANAHER CORP,1.0,nan,303.277787265,603.462142016,increasingVol
368,DIGI_D S C COMMUNICATIONS CORP,1.0,nan,3176.91360502,2292.54539758,decreacingVol
369,DISCA_DISCOVERY COMMUNICATIONS INC,1.0,nan,,,normalVol
370,DIS_DISNEY WALT CO,1.0,nan,567.979930038,417.265180559,decreacingVol
371,DI_DRESSER INDUSTRIES INC,1.0,cap4,1800.53786668,1547.87816126,normalVol
372,DJ_DOW JONES & CO INC,1.0,cap5,426.849695497,571.669445015,increasingVol
373,DLPH_DELPHI AUTOMOTIVE PLC,1.0,nan,,,normalVol
374,DLR_DIGITAL REALTY TRUST INC,1.0,nan,,,normalVol
375,DLTR_DOLLAR TREE INC,1.0,nan,,,normalVol
376,DLX_DELUXE CORP,1.0,nan,,,normalVol
377,DM_DOME MINES LTD,1.0,cap3,941.463833266,1125.25843325,normalVol
378,DNA_GENENTECH INC,1.0,nan,,,normalVol
379,DNB_DUN & BRADSTREET CORP DEL NEW,1.0,nan,,,normalVol
380,DNR_DENBURY RESOURCES INC,1.0,nan,,,normalVol
381,DN_DIAMOND INTERNATIONAL CORP,1.0,nan,182.148844668,246.295874769,increasingVol
382,DOC_DOCTOR PEPPER CO,1.0,nan,1212.96673275,1632.32265506,increasingVol
383,DOV_DOVER CORP,1.0,cap4,951.883871015,1101.17595984,normalVol
384,DO_DIAMOND OFFSHORE DRILLING INC,1.0,nan,,,normalVol
385,DPS_DR PEPPER SNAPPLE GROUP INC,1.0,nan,,,normalVol
386,DRI_DARDEN RESTAURANTS INC,1.0,nan,,,normalVol
387,DTE_D T E ENERGY CO,1.0,nan,,,normalVol
388,DTV_DIRECTV,1.0,nan,,,normalVol
389,DUK_DUKE ENERGY CORP NEW,1.0,nan,,,normalVol
390,DUK_DUKE ENERGY CORP,1.0,nan,,,normalVol
391,DVA_DAVITA INC,1.0,nan,,,normalVol
392,DVMT_DELL TECHNOLOGIES INC,1.0,nan,,,normalVol
393,DVN_DEVON ENERGY CORP NEW,1.0,nan,,,normalVol
394,DVN_DEVON ENERGY CORP,1.0,nan,,,normalVol
395,DWD_DEAN WITTER DISCOVER & CO,1.0,nan,,,normalVol
396,DYN_DYNEGY INC DEL,1.0,nan,,,normalVol
397,DYN_DYNEGY INC NEW DEL,1.0,nan,,,normalVol
398,DYN_DYNEGY INC NEW,1.0,nan,,,normalVol
399,DYN_DYNEGY INC,1.0,nan,,,normalVol
400,D_DOMINION RESOURCES INC VA NEW,1.0,nan,,,normalVol
401,D_DOMINION RESOURCES INC VA,1.0,nan,916.806264101,1102.31786128,increasingVol
402,EAF_EMERY AIR FGHT CORP,1.0,cap1,2692.6274526,3032.15136102,normalVol
403,EA_ELECTRONIC ARTS INC,1.0,nan,,,normalVol
404,EBAY_EBAY INC,1.0,nan,,,normalVol
405,ECH_ECHLIN INC,1.0,cap2,1670.13423243,2308.17728982,increasingVol
406,ECK_ECKERD CORP DEL,1.0,nan,,,normalVol
407,ECL_ECOLAB INC,1.0,nan,14.5928824297,27.1324762437,increasingVol
408,ECO_ECHO BAY MINES LTD,1.0,nan,1182.34043738,1621.63227214,increasingVol
409,EC_ENGELHARD CORP,1.0,cap3,848.681374537,1006.76032989,normalVol
410,EDS_ELECTRONIC DATA SYS CORP NEW,1.0,nan,,,normalVol
411,EDS_ELECTRONIC DATA SYS CORP,1.0,nan,365.020682012,1083.36160656,increasingVol
412,ED_CONSOLIDATED EDISON INC,1.0,nan,,,normalVol
413,EFU_EASTERN ENTERPRISES,1.0,nan,,,normalVol
414,EFX_EQUIFAX INC,1.0,cap1,711.729454117,573.595950567,decreacingVol
415,EIX_EDISON INTERNATIONAL,1.0,nan,,,normalVol
416,ELG_EL PASO CO,1.0,nan,625.366814532,913.756889406,increasingVol
417,EL_LAUDER ESTEE COS INC,1.0,nan,,,normalVol
418,EMC_E M C CORP MA,1.0,nan,,,normalVol
419,EME_EMCOR GROUP INC,1.0,nan,,,normalVol
420,EMN_EASTMAN CHEMICAL CO,1.0,nan,,,normalVol
421,EMR_EMERSON ELECTRIC CO,1.0,cap5,1047.93743072,1118.64089263,normalVol
422,ENDP_ENDO INTERNATIONAL PLC,1.0,nan,,,normalVol
423,ENE_ENRON CORP,1.0,nan,246.370516323,362.231836711,increasingVol
424,ENSO_ENVIROSOURCE INC,1.0,nan,,,normalVol
425,EOG_EOG RESOURCES INC,1.0,nan,,,normalVol
426,EOP_EQUITY OFFICE PROPERTIES TRUST,1.0,nan,,,normalVol
427,EP_EL PASO CORP,1.0,nan,,,normalVol
428,EQIX_EQUINIX INC,1.0,nan,,,normalVol
429,EQR_EQUITY RESIDENTIAL,1.0,nan,,,normalVol
430,EQT_E Q T CORP,1.0,nan,,,normalVol
431,EQ_EMBARQ CORP,1.0,nan,,,normalVol
432,ESM_ESMARK INC,1.0,nan,439.151054039,1404.45673513,increasingVol
433,ESRX_EXPRESS SCRIPTS HOLDING CO,1.0,nan,,,normalVol
434,ESS_ESSEX PROPERTY TRUST INC,1.0,nan,,,normalVol
435,ESV_E N S C O PLC NEW,1.0,nan,,,normalVol
436,ESV_E N S C O PLC,1.0,nan,,,normalVol
437,ESY_E SYSTEMS INC,1.0,cap3,1872.01912906,2014.42039391,normalVol
438,ES_EVERSOURCE ENERGY,1.0,nan,,,normalVol
439,ETFC_E TRADE FINANCIAL CORP,1.0,nan,,,normalVol
440,ETN_EATON CORP PLC,1.0,nan,,,normalVol
441,ETR_ENTERGY CORP NEW,1.0,nan,,,normalVol
442,ETR_ENTERGY CORP,1.0,nan,,,normalVol
443,ETS_ENTERASYS NETWORKS INC,1.0,nan,,,normalVol
444,EVHC_ENVISION HEALTHCARE CORP,1.0,nan,,,normalVol
445,EVT_ENVIROTECH CORP,1.0,nan,73.0878807802,69.1650230112,normalVol
446,EVY_EVANS PRODUCTS CO,1.0,cap1,847.019323413,699.51858106,decreacingVol
447,EW_EDWARDS LIFESCIENCES CORP,1.0,nan,,,normalVol
448,EXC_EXELON CORP,1.0,nan,,,normalVol
449,EXPD_EXPEDITORS INTERNATIONAL WA INC,1.0,nan,665.773035746,1597.09173264,increasingVol
450,EXPE_EXPEDIA INC,1.0,nan,,,normalVol
451,EXR_EXTRA SPACE STORAGE INC,1.0,nan,,,normalVol
452,E_TRANSCO ENERGY CO,1.0,cap3,1440.55791218,2367.76290332,increasingVol
453,FAST_FASTENAL COMPANY,1.0,nan,,,normalVol
454,FBF_FLEETBOSTON FINANCIAL CORP,1.0,nan,,,normalVol
455,FBG_FABERGE INC,1.0,nan,1483.06006677,1222.08578039,decreacingVol
456,FBHS_FORTUNE BRANDS HOME & SECUR INC,1.0,nan,,,normalVol
457,FBN_FURNITURE BRANDS INTL INC,1.0,nan,,,normalVol
458,FBO_FEDERAL PAPER BOARD INC,1.0,cap1,850.894590919,1622.3353854,increasingVol
459,FB_FACEBOOK INC,1.0,nan,,,normalVol
460,FCF_FIRST CHARTER FINL CORP,1.0,nan,650.957764434,1172.65850401,increasingVol
461,FCN_FIRST CHICAGO N B D CORP,1.0,nan,,,normalVol
462,FCPT_FOUR CORNERS PROPERTY TRUST INC,1.0,nan,,,normalVol
463,FCX_FREEPORT MCMORAN INC,1.0,nan,,,normalVol
464,FDC_FIRST DATA CORP NEW,1.0,nan,,,normalVol
465,FDC_FIRST DATA CORP,1.0,nan,,,normalVol
466,FDO_FAMILY DOLLAR STORES INC,1.0,cap2,1017.49836027,1503.28712201,increasingVol
467,FDX_FEDEX CORP,1.0,nan,,,normalVol
468,FE_FIRSTENERGY CORP,1.0,nan,,,normalVol
469,FFB_FIRST FIDELITY BANCORP NEW,1.0,nan,,,normalVol
470,FFB_FIRST FIDELITY BANCORPORATION,1.0,nan,235.671721114,254.846824688,normalVol
471,FFIV_F 5 NETWORKS INC,1.0,nan,,,normalVol
472,FG_U S F & G CORP,1.0,cap4,1225.80930802,2775.48103111,increasingVol
473,FHN_FIRST HORIZON NATIONAL CORP,1.0,nan,,,normalVol
474,FII_FEDERATED INVESTORS INC PA,1.0,nan,,,normalVol
475,FIN_FINANCIAL CORP AMER,1.0,cap2,5039.90934793,6459.18813162,increasingVol
476,FIR_FIRESTONE TIRE & RUBBER CO,1.0,cap3,1609.96580367,2092.734608,increasingVol
477,FISV_FISERV INC,1.0,nan,196.496578832,81.7554585153,decreacingVol
478,FIS_FIDELITY NATIONAL INFO SVCS INC,1.0,nan,,,normalVol
479,FITB_FIFTH THIRD BANCORP,1.0,cap1,311.790070697,550.017095399,increasingVol
480,FJ_FORT JAMES CORP,1.0,nan,,,normalVol
481,FLC_R & B FALCON CORP,1.0,nan,,,normalVol
482,FLE_FLEETWOOD ENTERPRISES INC,1.0,cap2,3224.83380105,3507.88847201,normalVol
483,FLIR_FLIR SYSTEMS INC,1.0,nan,,,normalVol
484,FLM_FLEMING COMPANIES INC,1.0,cap2,749.69453068,1615.18052713,increasingVol
485,FLR_FLUOR CORP NEW,1.0,nan,,,normalVol
486,FLR_FLUOR CORP,1.0,cap4,1055.52262697,1236.5131988,normalVol
487,FLS_FLOWSERVE CORP,1.0,nan,,,normalVol
488,FL_FOOT LOCKER INC,1.0,nan,,,normalVol
489,FMC_F M C CORP,1.0,cap4,962.919772066,1463.09343972,increasingVol
490,FMY_MEYER FRED INC DEL,1.0,nan,,,normalVol
491,FNB_FIRST CHICAGO CORP,1.0,cap3,1218.70508688,2290.17684562,increasingVol
492,FNC_CITICORP,1.0,nan,1777.57612732,1633.23726401,normalVol
493,FNM_FEDERAL NATIONAL MORTGAGE ASSN,1.0,cap4,3092.32496191,4796.17579801,increasingVol
494,FN_ST LOUIS SAN FRANCISCO RY CO,1.0,nan,,,normalVol
495,FORT_FORT HOWARD CORP NEW,1.0,nan,,,normalVol
496,FOSL_FOSSIL GROUP INC,1.0,nan,,,normalVol
497,FOXA_TWENTY FIRST CENTURY FOX INC,1.0,nan,,,normalVol
498,FO_FLINTKOTE CO,1.0,nan,,,normalVol
499,FPA_FIRST PENNSYLVANIA CORP,1.0,cap1,1625.759065,2216.32576527,increasingVol
500,FRB_FIRST REPUBLICBANK CORP,1.0,nan,,,normalVol
501,FRE_FEDERAL HOME LOAN MORTGAGE CORP,1.0,nan,,,normalVol
502,FRO_FRONTIER CORP,1.0,nan,,,normalVol
503,FRT_FEDERAL REALTY INVESTMENT TRUST,1.0,cap1,460.556287646,716.863844591,increasingVol
504,FRX_FOREST LABS INC,1.0,cap1,2619.8401122,3123.15311173,normalVol
505,FSH_FISHER SCIENTIFIC INTL INC,1.0,nan,,,normalVol
506,FSLR_FIRST SOLAR INC,1.0,nan,,,normalVol
507,FTI_F M C TECHNOLOGIES INC,1.0,nan,,,normalVol
508,FTL_FRUIT OF THE LOOM INC,1.0,nan,,,normalVol
509,FTR_FRONTIER COMMUNICATIONS CORP,1.0,nan,,,normalVol
510,FTV_FORTIVE CORP,1.0,nan,,,normalVol
511,FWLT_FOSTER WHEELER AG,1.0,nan,,,normalVol
512,F_FORD MOTOR CO DEL,1.0,cap5,2317.58881776,2403.13264093,normalVol
513,GAO_GENERAL AMERICAN OIL CO TX,1.0,nan,227.678367809,762.338130456,increasingVol
514,GAP_GREAT ATLANTIC & PAC TEA INC,1.0,cap2,1126.39561711,925.408087257,decreacingVol
515,GAS_NICOR INC,1.0,cap3,873.512509562,1924.87362564,increasingVol
516,GCO_GENESCO INC,1.0,cap1,1418.16343965,1282.93622781,normalVol
517,GDT_GUIDANT CORP,1.0,nan,,,normalVol
518,GDW_GOLDEN WEST FINANCIAL CORP,1.0,cap2,2042.6845671,2800.41271142,increasingVol
519,GD_GENERAL DYNAMICS CORP,1.0,cap5,1989.412658,2063.9750473,normalVol
520,GEB_GERBER PRODUCTS CO,1.0,cap2,1244.14520193,2198.03344143,increasingVol
521,GENZ_GENZYME CORP,1.0,nan,908.919280388,231.834490035,decreacingVol
522,GEN_GENON ENERGY INC,1.0,nan,,,normalVol
523,GET_GETTY OIL CO,1.0,nan,395.929258857,661.649473429,increasingVol
524,GE_GENERAL ELECTRIC CO,1.0,cap5,769.5864511,917.596157208,normalVol
525,GFS_GIANT FOOD INC,1.0,cap2,578.065974402,675.85310766,normalVol
526,GGP_GENERAL GROWTH PPTYS INC NEW,1.0,nan,,,normalVol
527,GGP_GENERAL GROWTH PROPERTIES INC,1.0,nan,,,normalVol
528,GHB_HEILEMAN G BREWING INC,1.0,cap2,968.692564522,1460.37875388,increasingVol
529,GHC_GALEN HEALTH CARE INC,1.0,nan,,,normalVol
530,GHC_GRAHAM HOLDINGS CO,1.0,nan,,,normalVol
531,GIC_GENERAL INSTRUMENT CORP DEL,1.0,nan,,,normalVol
532,GIC_GENERAL INSTRUMENT CORP NEW,1.0,nan,,,normalVol
533,GIDL_GIDDINGS & LEWIS INC WIS,1.0,nan,,,normalVol
534,GID_GIDDINGS & LEWIS INC,1.0,nan,128.420652277,794.438914405,increasingVol
535,GILD_GILEAD SCIENCES INC,1.0,nan,,,normalVol
536,GIS_GENERAL MILLS INC,1.0,cap5,1304.15367873,1956.03122882,increasingVol
537,GK_G K TECHNOLOGIES INC,1.0,nan,,,normalVol
538,GLBC_GLOBAL CROSSING LTD,1.0,nan,,,normalVol
539,GLD_GOULD INC,1.0,cap4,1882.17126265,3755.65748374,increasingVol
540,GLD_SANTA FE PACIFIC GOLD CORP,1.0,nan,,,normalVol
541,GLK_GREAT LAKES CHEM CORP,1.0,cap2,1137.53907178,1581.89530341,increasingVol
542,GLW_CORNING INC,1.0,nan,,,normalVol
543,GMCR_KEURIG GREEN MOUNTAIN INC,1.0,nan,,,normalVol
544,GME_GAMESTOP CORP NEW,1.0,nan,,,normalVol
545,GME_GAMESTOP CORP,1.0,nan,,,normalVol
546,GM_GENERAL MOTORS CO,1.0,nan,,,normalVol
547,GM_GENERAL MOTORS CORP,1.0,cap5,1206.4596037,1567.57068586,increasingVol
548,GNN_GREAT NORTHERN NEKOOSA CORP,1.0,cap3,1035.36695102,2101.99727513,increasingVol
549,GNO_GINOS INC,1.0,nan,352.525252525,16.1616161616,decreacingVol
550,GNW_GENWORTH FINANCIAL INC,1.0,nan,,,normalVol
551,GOOGL_ALPHABET INC,1.0,nan,,,normalVol
552,GOSHA_OSHKOSH B GOSH INC,1.0,nan,944.660466813,979.4730124,normalVol
553,GO_DISNEY WALT CO,1.0,nan,,,normalVol
554,GO_GULF CORP,1.0,nan,635.13850248,81.0129687428,decreacingVol
555,GPC_GENUINE PARTS CO,1.0,cap4,962.7308477,821.162470957,normalVol
556,GPN_GLOBAL PAYMENTS INC,1.0,nan,,,normalVol
557,GPS_GAP INC,1.0,nan,778.399227099,692.151548943,normalVol
558,GPU_G P U INC,1.0,nan,,,normalVol
559,GP_GEORGIA PACIFIC CORP,1.0,cap5,1475.57850572,1939.65733213,increasingVol
560,GQ_GRUMMAN CORP,1.0,cap3,1676.09260443,1546.46602435,normalVol
561,GRA_GRACE W R & CO DEL NEW,1.0,nan,,,normalVol
562,GRH_M G M GRAND HOTELS INC,1.0,cap1,749.395599992,502.005399142,decreacingVol
563,GRMN_GARMIN LTD,1.0,nan,,,normalVol
564,GRN_GENERAL RE CORP,1.0,cap5,1188.4229988,1405.4593898,normalVol
565,GR_GOODRICH CORP,1.0,nan,,,normalVol
566,GSF_GLOBALSANTAFE CORP,1.0,nan,,,normalVol
567,GS_GOLDMAN SACHS GROUP INC,1.0,nan,,,normalVol
568,GTE_G T E CORP,1.0,cap5,1025.3289357,1209.24168214,normalVol
569,GTW_GATEWAY INC,1.0,nan,,,normalVol
570,GT_GOODYEAR TIRE & RUBBER CO,1.0,cap5,2130.4828042,3238.18153368,increasingVol
571,GWF_GREAT WESTERN FINANCIAL CORP,1.0,cap3,3472.27197284,4073.36170829,normalVol
572,GWO_GENESIS WORLDWIDE INC,1.0,nan,,,normalVol
573,GWW_GRAINGER W W INC,1.0,cap3,843.546703912,858.720499314,normalVol
574,G_GILLETTE CO,1.0,nan,,,normalVol
575,HAL_HALLIBURTON COMPANY,1.0,cap5,1769.11220933,2042.15368659,normalVol
576,HAR_HARMAN INTL INDS INC NEW,1.0,nan,,,normalVol
577,HAS_HASBRO INC,1.0,nan,869.115307207,835.674791419,normalVol
578,HBAN_HUNTINGTON BANCSHARES INC,1.0,cap1,471.073598125,938.771440488,increasingVol
579,HBC_H S B C HOLDINGS PLC,1.0,nan,,,normalVol
580,HBI_HANESBRANDS INC,1.0,nan,,,normalVol
581,HBJ_HARCOURT BRACE JOVANOVICH INC,1.0,cap2,1759.73309783,2192.10108034,increasingVol
582,HBL_HEUBLEIN INC,1.0,nan,503.778831256,571.744054413,normalVol
583,HBOC_H B O & CO,1.0,cap1,1832.56361756,7772.67017063,increasingVol
584,HCA_H C A HOSPITAL CORP AMERICA,1.0,nan,,,normalVol
585,HCA_H C A INC NEW,1.0,nan,,,normalVol
586,HCBK_HUDSON CITY BANCORP INC,1.0,nan,,,normalVol
587,HCN_WELLTOWER INC,1.0,nan,,,normalVol
588,HCP_H C P INC,1.0,nan,,,normalVol
589,HCR_MANOR CARE INC NEW,1.0,nan,,,normalVol
590,HDL_HANDLEMAN CO,1.0,cap1,2081.64304471,2630.75555511,increasingVol
591,HD_HOME DEPOT INC,1.0,nan,1613.64255387,1369.63442151,normalVol
592,HD_HUDSON BAY MNG & SMLT LTD,1.0,nan,56.7313403286,51.7119935379,normalVol
593,HES_HESS CORP,1.0,nan,,,normalVol
594,HFS_H F S INC,1.0,nan,,,normalVol
595,HIA_HOLIDAY CORP,1.0,nan,669.442443121,1966.76395786,increasingVol
596,HIG_HARTFORD FINANCIAL SVCS GRP INC,1.0,nan,,,normalVol
597,HJ_HOWARD JOHNSON CO,1.0,nan,,,normalVol
598,HLS_HEALTHSOUTH CORP,1.0,nan,,,normalVol
599,HLT_HILTON WORLDWIDE HOLDINGS INC,1.0,nan,,,normalVol
600,HLYS_HOLLY SUGAR CORP,1.0,nan,,,normalVol
601,HMA_HEALTH MANAGEMENT ASSOC INC,1.0,nan,479.4,33.5416296822,decreacingVol
602,HMA_HEALTH MANAGEMENT ASSOCIATES INC,1.0,nan,,,normalVol
603,HMX_HARTMARX CORP,1.0,nan,887.685167348,1220.4387944,increasingVol
604,HM_HOMESTAKE MINING CO,1.0,cap3,2859.68353628,1501.6649845,decreacingVol
605,HNH_HANDY & HARMAN LTD,1.0,nan,,,normalVol
606,HNH_HANDY & HARMAN,1.0,cap1,772.91735241,690.429645478,normalVol
607,HOB_HOBART CORP,1.0,nan,,,normalVol
608,HOG_HARLEY DAVIDSON INC,1.0,nan,,,normalVol
609,HOI_HOUSTON OIL & MINERALS CORP,1.0,nan,,,normalVol
610,HOLX_HOLOGIC INC,1.0,nan,,,normalVol
611,HON_HONEYWELL INTERNATIONAL INC,1.0,nan,,,normalVol
612,HOT_STARWOOD HOTELS & REST WLDWD INC,1.0,nan,,,normalVol
613,HPC_HERCULES INC,1.0,cap4,1673.57720781,1936.93209718,normalVol
614,HPE_HEWLETT PACKARD ENTERPRISE CO,1.0,nan,,,normalVol
615,HPQ_H P INC,1.0,nan,,,normalVol
616,HP_HELMERICH & PAYNE INC,1.0,cap2,1418.96696755,1457.727419,normalVol
617,HRB_BLOCK H & R INC,1.0,cap2,1502.68756098,1436.77130673,normalVol
618,HRL_HORMEL FOODS CORP,1.0,nan,,,normalVol
619,HRS_HARRIS CORP,1.0,cap4,1407.88314197,2078.62575205,increasingVol
620,HSH_HILLSHIRE BRANDS CO,1.0,nan,,,normalVol
621,HSIC_SCHEIN HENRY INC,1.0,nan,,,normalVol
622,HSP_HOSPIRA INC,1.0,nan,,,normalVol
623,HST_HOST HOTELS & RESORTS INC,1.0,nan,,,normalVol
624,HSY_HERSHEY CO,1.0,nan,,,normalVol
625,HT_HUGHES TOOL CO,1.0,cap3,1959.11894392,1321.15888917,decreacingVol
626,HUM_HUMANA INC,1.0,cap5,1689.80806716,2113.85410965,increasingVol
627,HWR_WALKER HIRAM RES LTD,1.0,cap4,128.860067226,763.192707177,increasingVol
628,HYST_HYSTER COMPANY,1.0,nan,109.331637098,709.362359576,increasingVol
629,H_HARCOURT GENERAL INC,1.0,nan,,,normalVol
630,IAC_IAC INTERACTIVECORP,1.0,nan,,,normalVol
631,IBM_INTERNATIONAL BUSINESS MACHS COR,1.0,cap5,981.376020443,1384.00486589,increasingVol
632,IBP_I B P INC,1.0,nan,,,normalVol
633,ICE_INTERCONTINENTALEXCHANGE INC,1.0,nan,,,normalVol
634,IDL_IDEAL BASIC INDUSTRIES INC,1.0,cap1,1125.15877645,1841.04176615,increasingVol
635,ID_IDEAL TOY CORP,1.0,nan,705.380237972,491.897916298,decreacingVol
636,IFC_INTERFIRST CORP,1.0,cap3,1277.72952927,1272.323643,normalVol
637,IFF_INTERNATIONAL FLAVORS & FRAG INC,1.0,cap4,1133.79406478,1171.33340073,normalVol
638,IGT_INTERNATIONAL GAME TECHNOLOGY,1.0,nan,,,normalVol
639,IKN_IKON OFFICE SOLUTIONS INC,1.0,nan,,,normalVol
640,IK_INTERLAKE CORP,1.0,nan,170.479998673,137.79991135,decreacingVol
641,ILMN_ILLUMINA INC,1.0,nan,,,normalVol
642,IMNX_IMMUNEX CORP NEW,1.0,nan,,,normalVol
643,IMNX_IMMUNEX CORP,1.0,nan,1252.68215186,3747.63338322,increasingVol
644,IMSI_I M S INTERNATIONAL INC,1.0,cap2,2222.56561277,2391.08600754,normalVol
645,IMS_I M S HEALTH HOLDINGS INC,1.0,nan,,,normalVol
646,INA_I N A CORP,1.0,nan,44.3299707928,56.4645308924,increasingVol
647,INGR_INTERGRAPH CORP,1.0,cap3,2980.503053,5545.69594798,increasingVol
648,INTC_INTEL CORP,1.0,cap5,2599.74776757,3662.26680513,increasingVol
649,INTU_INTUIT INC,1.0,nan,,,normalVol
650,IPG_INTERPUBLIC GROUP COS INC,1.0,cap2,845.376516439,1182.80584259,increasingVol
651,IP_INTERNATIONAL PAPER CO,1.0,cap5,2115.75174744,3503.07332475,increasingVol
652,IQ_QUESTOR CORP,1.0,nan,185.776762523,116.728433693,decreacingVol
653,IRM_IRON MOUNTAIN INC NEW,1.0,nan,,,normalVol
654,IRM_IRON MOUNTAIN INC,1.0,nan,,,normalVol
655,IR_INGERSOLL RAND PLC,1.0,nan,,,normalVol
656,ISRG_INTUITIVE SURGICAL INC,1.0,nan,,,normalVol
657,ITT_I T T CORP NEV,1.0,nan,,,normalVol
658,ITT_I T T CORP,1.0,nan,,,normalVol
659,ITT_I T T INC,1.0,nan,,,normalVol
660,ITW_ILLINOIS TOOL WORKS INC,1.0,cap3,408.821903284,677.199984164,increasingVol
661,IVZ_INVESCO LTD,1.0,nan,,,normalVol
662,I_FIRST INTERSTATE BANCORP,1.0,cap4,949.619436361,1197.46280939,increasingVol
663,JAVA_SUN MICROSYSTEMS INC,1.0,nan,,,normalVol
664,JBHT_HUNT J B TRANSPORT SERVICES INC,1.0,nan,659.799180932,692.379686681,normalVol
665,JBL_JABIL CIRCUIT INC,1.0,nan,,,normalVol
666,JCI_JOHNSON CONTROLS INTL PLC,1.0,nan,,,normalVol
667,JCP_PENNEY J C CO INC,1.0,cap5,1528.80547946,1697.18310592,normalVol
668,JEC_JACOBS ENGINEERING GROUP INC,1.0,cap1,594.841747423,519.316731472,normalVol
669,JERR_JERRICO INC,1.0,cap1,2789.81713811,4998.29377689,increasingVol
670,JHF_HANCOCK JOHN FINANCIAL SVCS INC,1.0,nan,,,normalVol
671,JH_HARLAND JOHN H CO,1.0,cap2,826.81551899,740.133227051,normalVol
672,JM_JOHNS MANVILLE CORP NEW,1.0,nan,,,normalVol
673,JM_JOHNS MANVILLE CORP,1.0,nan,,,normalVol
674,JNJ_JOHNSON & JOHNSON,1.0,cap5,1251.98493413,1737.94517578,increasingVol
675,JNPR_JUNIPER NETWORKS INC,1.0,nan,,,normalVol
676,JNS_JANUS CAP GROUP INC,1.0,nan,,,normalVol
677,JNY_JONES GROUP INC,1.0,nan,,,normalVol
678,JOL_JONATHAN LOGAN INC,1.0,nan,1217.0577099,2301.13564061,increasingVol
679,JOS_JOSTENS INC,1.0,cap2,895.231015667,678.689337542,decreacingVol
680,JOY_JOY GLOBAL INC,1.0,nan,,,normalVol
681,JOY_JOY TECHNOLOGIES INC,1.0,nan,,,normalVol
682,JPM_J P MORGAN CHASE & CO,1.0,nan,,,normalVol
683,JPM_JPMORGAN CHASE & CO,1.0,nan,,,normalVol
684,JPM_MORGAN J P & CO INC,1.0,cap5,1787.58175044,2531.40728878,increasingVol
685,JP_JEFFERSON PILOT CORP,1.0,cap3,723.121022702,1125.22263297,increasingVol
686,JWC_WALTER JIM CORP,1.0,cap3,2279.00942758,2207.96620497,normalVol
687,JWL_JEWEL COMPANIES INC,1.0,nan,910.55890599,2054.79894736,increasingVol
688,JWN_NORDSTROM INC,1.0,nan,,,normalVol
689,KATE_KATE SPADE & CO,1.0,nan,,,normalVol
690,KBH_K B HOME,1.0,nan,,,normalVol
691,KCC_KAISER CEMENT CORP,1.0,cap1,1681.81075973,1632.16434937,normalVol
692,KEY_KEYCORP NEW,1.0,nan,,,normalVol
693,KEY_KEYCORP,1.0,nan,149.030814678,151.20706443,normalVol
694,KG_KING PHARMACEUTICALS INC,1.0,nan,,,normalVol
695,KHC_KRAFT HEINZ CO,1.0,nan,,,normalVol
696,KH_K H CORP,1.0,nan,,,normalVol
697,KIM_KIMCO REALTY CORP,1.0,nan,,,normalVol
698,KLAC_K L A TENCOR CORP,1.0,nan,,,normalVol
699,KLU_KAISERTECH LTD DE,1.0,nan,,,normalVol
700,KMB_KIMBERLY CLARK CORP,1.0,cap4,1065.44115121,1222.58971313,normalVol
701,KMG_KERR MCGEE CORP,1.0,cap4,1447.31343621,1613.9381446,normalVol
702,KMI_KINDER MORGAN INC,1.0,nan,,,normalVol
703,KMX_CARMAX INC,1.0,nan,,,normalVol
704,KNY_COCA COLA BOTTLING CO NY INC,1.0,nan,,,normalVol
705,KN_KENNECOTT CORP,1.0,nan,,,normalVol
706,KODK_EASTMAN KODAK CO,1.0,nan,,,normalVol
707,KOE_KOEHRING COMPANY,1.0,nan,,,normalVol
708,KOP_KOPPERS CO,1.0,cap2,1223.42050869,1841.13167979,increasingVol
709,KORS_MICHAEL KORS HOLDINGS LIMITED,1.0,nan,,,normalVol
710,KO_COCA COLA CO,1.0,cap5,1191.10304267,1467.96376851,increasingVol
711,KRB_M B N A CORP,1.0,nan,,,normalVol
712,KRFT_KRAFT FOODS GROUP INC,1.0,nan,,,normalVol
713,KRI_KNIGHT RIDDER INC,1.0,nan,130.092886727,157.642137221,increasingVol
714,KR_KROGER COMPANY,1.0,cap4,1796.43212479,1603.69973384,normalVol
715,KSE_KEYSPAN ENERGY CORP,1.0,nan,,,normalVol
716,KSE_KEYSPAN ENERGY,1.0,nan,,,normalVol
717,KSS_KOHLS CORP,1.0,nan,,,normalVol
718,KSU_KANSAS CITY SOUTHERN,1.0,nan,,,normalVol
719,KWP_KING WORLD PRODUCTIONS INC,1.0,nan,125.295992714,84.7027062191,decreacingVol
720,K_KELLOGG CO,1.0,cap5,508.726741655,836.077428001,increasingVol
721,LB_L BRANDS INC,1.0,nan,,,normalVol
722,LCE_LONE STAR INDUSTRIES INC,1.0,cap2,1311.48432988,1998.21934478,increasingVol
723,LDG_LONGS DRUG STORES INC,1.0,cap2,1021.69439172,1133.04173731,normalVol
724,LDOS_LEIDOS HOLDINGS INC,1.0,nan,,,normalVol
